frame,area,cx,cy,solidity,hole_pct,closure,spine_px,shape_rate_pct,half_life,head_found,head_x,head_y,weber
227,3804,255.29,120.51,0.657,34.38,0.536,600,21.11,10,1,223.80,125.56,0.310
228,3814,253.04,121.03,0.656,34.11,0.486,595,22.63,11,1,222.26,126.42,0.312
229,3844,251.46,121.41,0.654,33.38,0.498,561,21.24,11,1,221.52,128.27,0.311
230,3822,249.97,122.04,0.651,34.33,0.796,574,19.84,13,1,221.84,131.77,0.311
231,3871,248.68,122.43,0.659,33.27,0.528,566,16.96,12,1,221.43,132.77,0.313
232,3876,247.24,123.17,0.659,33.46,0.797,579,18.06,11,1,223.44,135.94,0.305
233,3899,246.30,123.83,0.668,33.29,0.540,577,19.56,10,1,223.53,137.82,0.303
234,3897,244.94,124.69,0.665,33.26,0.789,582,17.04,9,1,224.87,139.72,0.287
235,3901,244.32,125.37,0.660,33.84,0.575,580,18.40,9,1,225.71,141.20,0.260
236,3888,243.67,126.21,0.662,33.82,0.587,559,16.60,8,1,226.57,142.41,0.235
237,3922,243.24,126.71,0.662,33.22,0.777,615,17.18,7,1,228.55,144.20,0.222
238,3879,243.56,127.63,0.669,33.54,0.781,616,15.10,6,1,230.64,145.68,0.169
239,3920,242.91,128.22,0.661,33.01,0.783,581,16.23,5,1,232.25,146.67,0.153
240,3897,242.84,129.09,0.662,33.49,0.768,562,13.39,4,1,233.56,147.99,0.134
241,3919,242.75,130.36,0.661,32.81,0.773,588,12.30,3,1,237.57,150.15,0.116
242,3855,243.41,130.22,0.668,33.98,0.779,571,15.04,2,1,237.94,149.91,0.072
243,3971,242.69,120.42,0.646,38.76,0.756,630,38.57,2,1,241.75,143.80,0.141
244,4055,237.86,108.02,0.646,46.61,0.542,677,39.74,2,1,243.57,137.60,0.188
245,4212,228.50,97.78,0.633,50.78,0.518,669,37.42,2,1,245.27,127.35,0.217
246,4432,216.92,92.04,0.597,54.74,0.480,793,41.63,2,1,237.85,119.89,0.269
247,5306,204.95,91.86,0.666,35.47,0.560,937,48.72,2,1,248.81,116.87,0.356
248,5156,193.11,98.00,0.632,4.50,0.175,852,48.38,1,1,250.45,119.47,0.330
249,5034,183.96,110.26,0.608,4.41,0.152,875,52.55,1,1,250.40,122.88,0.258
250,4796,180.33,123.18,0.593,4.69,0.228,829,54.00,1,1,228.25,125.76,0.137
251,4525,183.40,126.63,0.582,5.15,0.353,847,55.06,1,1,233.82,120.76,0.057
252,4401,190.57,124.40,0.595,4.98,0.722,843,54.01,21,1,250.42,108.99,0.008
253,4383,189.99,124.34,0.592,5.11,0.733,841,7.71,19,1,249.72,108.91,0.007
254,4385,190.31,124.37,0.596,4.99,0.726,872,3.98,18,1,249.25,109.02,0.006
255,4382,190.11,124.25,0.602,4.84,0.740,866,2.14,17,1,249.17,109.10,0.014
256,4385,189.97,124.22,0.599,5.20,0.505,835,3.83,16,1,249.56,109.49,0.011
257,4388,190.23,124.30,0.604,4.85,0.717,834,2.81,15,1,248.87,109.83,0.015
258,4368,190.03,124.30,0.607,5.17,0.727,826,2.57,14,1,249.34,109.84,0.015
259,4418,190.19,124.54,0.607,4.73,0.731,827,5.83,14,1,248.17,109.82,0.011
260,4434,190.27,124.59,0.611,4.74,0.493,846,4.29,13,1,246.11,110.03,0.010
261,4477,190.04,125.05,0.613,4.98,0.698,881,9.51,11,1,247.98,109.88,0.008
262,4552,189.55,125.52,0.613,4.64,0.472,864,8.22,11,1,247.99,109.85,0.006
263,4547,189.15,125.94,0.613,5.17,0.470,834,8.84,11,1,246.07,109.96,0.011
264,4590,188.54,126.68,0.610,4.86,0.476,837,11.45,11,1,248.14,109.70,0.029
